"politician_id","riding_id","shortname","Parl","electedhist_id","party_id","end_date","start_date","partyname","partyabb","ridingname_en","province","riding_short","riding_current","member_id","Year","Date","hon_minstatus","hon_gender.y","name","name_given","name_family","dob"
8188,60001,"audrey-mclaughlin",35,3343,2,"1997-04-27","1994-01-17","NDP","NDP","Yukon","YT","yukon","t",3343,1994,"1994-02-01",FALSE,"F",NA,NA,NA,NA
8188,60001,"audrey-mclaughlin",35,3343,2,"1997-04-27","1994-01-17","NDP","NDP","Yukon","YT","yukon","t",3343,1994,"1994-01-24",TRUE,"F",NA,NA,NA,NA
8333,70142,"fin-donnelly",41,4450,2,"2019-10-21","2015-10-19","NDP","NDP","Port Moody--Coquitlam","BC","port-moody-coquitlam","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8333,59017,"fin-donnelly",40,3699,2,"2015-10-19","2009-01-26","NDP","NDP","New Westminster--Coquitlam","BC","new-westminster-coquitlam","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
8337,12007,"scott-armstrong",40,3700,1,"2015-10-19","2009-11-10","Conservative","CPC","Cumberland--Colchester--Musquodoboit Valley","NS","cumberland-colchester-musquodoboit-valley","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
8342,24021,"lui-temelkovski",40,3701,3,"2011-03-26","2009-11-10","Bloc Québécois","Bloc","Hochelaga","QC","hochelaga","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8347,24058,"bernard-genereux",41,4448,1,NA,"2015-10-19","Conservative","CPC","Montmagny--L'Islet--Kamouraska--Rivière-du-Loup","QC","montmagny-l-islet-kamouraska-riviere-du-loup","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8347,24058,"bernard-genereux",40,3702,1,"2011-03-26","2009-11-10","Conservative","CPC","Montmagny--L'Islet--Kamouraska--Rivière-du-Loup","QC","montmagny-l-islet-kamouraska-riviere-du-loup","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8350,24058,"francois-lapointe",40,4143,2,"2015-10-19","2011-05-02","NDP","NDP","Montmagny--L'Islet--Kamouraska--Rivière-du-Loup","QC","montmagny-l-islet-kamouraska-riviere-du-loup","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8353,46004,"robert-sopuck",40,4033,1,"2015-10-19","2010-12-06","Conservative","CPC","Dauphin--Swan River--Marquette","MB","dauphin-swan-river-marquette","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
8353,70329,"robert-sopuck",41,4280,1,"2019-10-21","2015-10-19","Conservative","CPC","Dauphin--Swan River--Neepawa","MB","dauphin-swan-river-neepawa","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8361,35096,"julian-fantino",40,4031,1,"2015-10-19","2010-12-06","Conservative","CPC","Vaughan","ON","vaughan","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
8379,10004,"peter-penashue",40,4038,1,"2013-03-14","2011-05-02","Conservative","CPC","Labrador","NL","labrador","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8392,11002,"sean-casey",40,4040,4,NA,"2011-05-02","Liberal","Liberal","Charlottetown","PE","charlottetown","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8406,12003,"robert-chisholm",40,4041,2,"2015-10-19","2011-05-02","NDP","NDP","Dartmouth--Cole Harbour","NS","dartmouth-cole-harbour","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8436,13005,"bernard-valcourt",40,4042,1,"2015-10-19","2011-05-02","Conservative","CPC","Madawaska--Restigouche","NB","madawaska-restigouche","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8442,13007,"robert-goguen",40,4043,1,"2015-10-19","2011-05-02","Conservative","CPC","Moncton--Riverview--Dieppe","NB","moncton-riverview-dieppe","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8446,13008,"john-williamson",42,4533,1,NA,"2019-10-21","Conservative","CPC","New Brunswick Southwest","NB","new-brunswick-southwest","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8446,13008,"john-williamson",40,4044,1,"2015-10-19","2011-05-02","Conservative","CPC","New Brunswick Southwest","NB","new-brunswick-southwest","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8461,24003,"rosane-dore-lefebvre",40,4123,2,"2015-10-19","2011-05-02","NDP","NDP","Alfred-Pellan","QC","alfred-pellan","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8465,24004,"david-tilson",40,4124,2,"2015-10-19","2011-05-02","NDP","NDP","Argenteuil--Papineau--Mirabel","QC","argenteuil-papineau-mirabel","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
8474,24006,"vic-toews",40,4125,2,"2015-10-19","2011-05-02","NDP","NDP","Beauharnois--Salaberry","QC","beauharnois-salaberry","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
8474,70274,"vic-toews",41,4347,2,"2019-10-21","2015-10-19","NDP","NDP","Salaberry--Suroît","QC","salaberry-suroit","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8479,24008,"alan-tonks",40,4127,2,"2019-10-21","2011-05-02","NDP","NDP","Berthier--Maskinongé","QC","berthier-maskinonge","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8486,24010,"bradley-trost",40,4128,2,"2015-10-19","2011-05-02","NDP","NDP","Brome--Missisquoi","QC","brome-missisquoi","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8491,24012,"merv-tweed",40,4130,2,"2015-10-19","2011-05-02","NDP","NDP","Chambly--Borduas","QC","chambly-borduas","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
8491,70288,"merv-tweed",41,4378,2,"2019-10-21","2015-10-19","NDP","NDP","Beloeil--Chambly","QC","beloeil-chambly","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8500,24015,"sylvain-chicoine",40,4133,2,"2015-10-19","2011-05-02","NDP","NDP","Châteauguay--Saint-Constant","QC","chateauguay-saint-constant","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
8505,24016,"peter-van-loan",40,4134,2,"2015-10-19","2011-05-02","NDP","NDP","Chicoutimi--Le Fjord","QC","chicoutimi-le-fjord","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8517,24021,"marjolaine-boutin-sweet",40,4139,2,"2019-10-21","2011-05-02","NDP","NDP","Hochelaga","QC","hochelaga","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8521,24022,"paulina-ayala",40,4046,2,"2015-10-19","2011-05-02","NDP","NDP","Honoré-Mercier","QC","honore-mercier","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8528,24023,"nycole-turmel",40,4047,2,"2015-10-19","2011-05-02","NDP","NDP","Hull--Aylmer","QC","hull-aylmer","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8529,24024,"robert-vincent",40,4048,2,"2015-10-19","2011-05-02","NDP","NDP","Jeanne-Le Ber","QC","jeanne-le-ber","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
8538,24026,"claude-patry",40,4050,2,"2013-02-27","2011-05-02","NDP","NDP","Jonquière--Alma","QC","jonquiere-alma","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
8538,24026,"claude-patry",41,4155,3,"2015-10-19","2013-02-28","Bloc Québécois","Bloc","Jonquière--Alma","QC","jonquiere-alma","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
8547,24028,"eve-peclet",40,4051,2,"2015-10-19","2011-05-02","NDP","NDP","La Pointe-de-l'Île","QC","la-pointe-de-l-ile","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8551,24029,"helene-leblanc",40,4140,2,"2015-10-19","2011-05-02","NDP","NDP","LaSalle--Émard","QC","lasalle-emard","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
8555,24030,"marc-andre-morin",40,4052,2,"2015-10-19","2011-05-02","NDP","NDP","Laurentides--Labelle","QC","laurentides-labelle","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8558,24031,"helene-laverdiere",40,4053,2,"2019-10-21","2011-05-02","NDP","NDP","Laurier--Sainte-Marie","QC","laurier-sainte-marie","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8562,24032,"jose-nunez-melo",40,4054,2,"2015-10-19","2011-05-02","NDP","NDP","Laval","QC","laval","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
8571,24035,"mark-warawa",40,4056,2,"2015-10-19","2011-05-02","NDP","NDP","Longueuil--Pierre-Boucher","QC","longueuil-pierre-boucher","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
8571,70342,"mark-warawa",42,4494,5,"2019-10-21","2019-08-20","Independent","Independent","Longueuil--Saint-Hubert","QC","longueuil-saint-hubert","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8571,70342,"mark-warawa",41,4291,2,"2019-08-19","2015-10-19","NDP","NDP","Longueuil--Saint-Hubert","QC","longueuil-saint-hubert","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8577,24013,"pierre-paul-hus",41,4419,1,NA,"2015-10-19","Conservative","CPC","Charlesbourg--Haute-Saint-Charles","QC","charlesbourg-haute-saint-charles","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8582,24039,"jeff-watson",40,4059,2,"2015-10-19","2011-05-02","NDP","NDP","Manicouagan","QC","manicouagan","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8589,24041,"jean-francois-fortin",41,4175,39,"2015-10-19","2014-10-21","Forces et Démocratie","Forces","Haute-Gaspésie--La Mitis--Matane--Matapédia","QC","haute-gaspesie-la-mitis-matane-matapedia","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
8589,24041,"jean-francois-fortin",40,4061,3,"2014-08-11","2011-05-02","Bloc Québécois","Bloc","Haute-Gaspésie--La Mitis--Matane--Matapédia","QC","haute-gaspesie-la-mitis-matane-matapedia","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
8589,24041,"jean-francois-fortin",41,4168,5,"2014-10-20","2014-08-12","Independent","Independent","Haute-Gaspésie--La Mitis--Matane--Matapédia","QC","haute-gaspesie-la-mitis-matane-matapedia","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
8596,24043,"manon-perreault",40,4062,2,"2014-06-05","2011-05-02","NDP","NDP","Montcalm","QC","montcalm","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8596,24043,"manon-perreault",41,4167,5,"2015-10-19","2014-06-06","Independent","Independent","Montcalm","QC","montcalm","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8603,24045,"isabelle-morin",40,4063,2,"2015-10-19","2011-05-02","NDP","NDP","Notre-Dame-de-Grâce--Lachine","QC","notre-dame-de-grace-lachine","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
8606,24046,"romeo-saganash",40,4064,2,"2019-10-21","2011-05-02","NDP","NDP","Abitibi--Baie-James--Nunavik--Eeyou","QC","abitibi-baie-james-nunavik-eeyou","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8614,24049,"lysane-blanchette-lamothe",40,4065,2,"2015-10-19","2011-05-02","NDP","NDP","Pierrefonds--Dollard","QC","pierrefonds-dollard","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8618,24050,"borys-wrzesnewskyj",40,4066,2,"2015-10-19","2011-05-02","NDP","NDP","Pontiac","QC","pontiac","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8621,24051,"borys-wrzesnewskyj",40,4067,2,"2015-10-19","2011-05-02","NDP","NDP","Portneuf--Jacques-Cartier","QC","portneuf-jacques-cartier","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8625,24052,"lynne-yelich",40,4068,2,"2015-10-19","2011-05-02","NDP","NDP","Québec","QC","quebec","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8628,24053,"lynne-yelich",41,4176,39,"2015-10-19","2014-10-21","Forces et Démocratie","Forces","Repentigny","QC","repentigny","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8628,24053,"lynne-yelich",40,4069,2,"2014-10-20","2011-05-02","NDP","NDP","Repentigny","QC","repentigny","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8642,24057,"laurin-liu",40,4142,2,"2015-10-19","2011-05-02","NDP","NDP","Rivière-des-Mille-Îles","QC","riviere-des-mille-iles","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8646,24059,"gary-merasty",40,4144,2,"2015-10-19","2011-05-02","NDP","NDP","Rivière-du-Nord","QC","riviere-du-nord","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8655,70382,"todd-norman-russell",41,4326,4,"2019-10-21","2015-10-19","Liberal","Liberal","Montarville","QC","montarville","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8656,24062,"harold-glenn-albrecht",40,4146,2,"2015-10-19","2011-05-02","NDP","NDP","Saint-Bruno--Saint-Hubert","QC","saint-bruno-saint-hubert","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
8659,24063,"omar-alghabra",40,4147,2,"2015-10-19","2011-05-02","NDP","NDP","Saint-Hyacinthe--Bagot","QC","saint-hyacinthe-bagot","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8661,24064,"tarik-brahmi",40,4093,2,"2015-10-19","2011-05-02","NDP","NDP","Saint-Jean","QC","saint-jean","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8664,24065,"mike-allen",40,4094,2,"2015-10-19","2011-05-02","NDP","NDP","Saint-Lambert","QC","saint-lambert","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
8675,24069,"andré-arthur",40,4096,2,"2015-10-19","2011-05-02","NDP","NDP","Shefford","QC","shefford","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8678,24070,"alex-atamanenko",40,4097,2,"2019-10-21","2011-05-02","NDP","NDP","Sherbrooke","QC","sherbrooke","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8682,24071,"charmaine-borg",40,4098,2,"2015-10-19","2011-05-02","NDP","NDP","Terrebonne--Blainville","QC","terrebonne-blainville","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
8685,24072,"vivian-barbot",40,4034,2,"2019-10-21","2011-05-02","NDP","NDP","Trois-Rivières","QC","trois-rivieres","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8690,24073,"catherine-bell",40,4035,2,"2015-10-19","2011-05-02","NDP","NDP","Vaudreuil--Soulanges","QC","vaudreuil-soulanges","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8692,24074,"sana-hassainia",40,4036,2,"2014-08-20","2011-05-02","NDP","NDP","Verchères--Les Patriotes","QC","vercheres-les-patriotes","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
8692,24074,"sana-hassainia",41,4166,5,"2015-10-19","2014-08-21","Independent","Independent","Verchères--Les Patriotes","QC","vercheres-les-patriotes","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
8700,35001,"dennis-bevington",40,4070,1,"2015-10-19","2011-05-02","Conservative","CPC","Ajax--Pickering","ON","ajax-pickering","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
8712,35005,"matthew-kellway",40,4071,2,"2015-10-19","2011-05-02","NDP","NDP","Beaches--East York","ON","beaches-east-york","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8726,35011,"dawn-black",41,4360,4,NA,"2015-10-19","Liberal","Liberal","Cambridge","ON","cambridge","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8728,70370,"karen-mccrimmon",41,4370,4,"2021-09-20","2015-10-19","Liberal","Liberal","Kanata--Carleton","ON","kanata-carleton","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8736,35015,"steven-blaney",40,4075,2,"2015-10-19","2011-05-02","NDP","NDP","Davenport","ON","davenport","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8737,35016,"joe-daniel",40,4076,1,"2015-10-19","2011-05-02","Conservative","CPC","Don Valley East","ON","don-valley-east","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8749,35022,"ted-opitz",40,4078,1,"2015-10-19","2011-05-02","Conservative","CPC","Etobicoke Centre","ON","etobicoke-centre","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8753,35023,"bernard-trottier",40,4079,1,"2015-10-19","2011-05-02","Conservative","CPC","Etobicoke--Lakeshore","ON","etobicoke-lakeshore","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8790,35036,"patrick-brown",40,4111,4,"2015-10-19","2011-05-02","Liberal","Liberal","Kingston and the Islands","ON","kingston-and-the-islands","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8810,35043,"susan-truppe",40,4080,1,"2015-10-19","2011-05-02","Conservative","CPC","London North Centre","ON","london-north-centre","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8818,35047,"blaine-calkins",40,4081,1,"2015-02-08","2011-05-02","Conservative","CPC","Mississauga--Brampton South","ON","mississauga-brampton-south","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
8818,35047,"blaine-calkins",41,4181,4,"2015-10-19","2015-02-09","Liberal","Liberal","Mississauga--Brampton South","ON","mississauga-brampton-south","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
8822,35048,"ron-cannan",41,4321,4,NA,"2015-10-19","Liberal","Liberal","Mississauga East--Cooksville","ON","mississauga-east-cooksville","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8823,35048,"wladyslaw-lizon",40,4082,1,"2015-10-19","2011-05-02","Conservative","CPC","Mississauga East--Cooksville","ON","mississauga-east-cooksville","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8828,35051,"brad-butt",40,4120,1,"2015-10-19","2011-05-02","Conservative","CPC","Mississauga--Streetsville","ON","mississauga-streetsville","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8836,35053,"olivia-chow",41,4191,4,"2019-10-21","2015-10-19","Liberal","Liberal","Newmarket--Aurora","ON","newmarket-aurora","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8846,35057,"jay-aspin",40,4112,1,"2015-10-19","2011-05-02","Conservative","CPC","Nipissing--Timiskaming","ON","nipissing-timiskaming","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8849,70277,"kim-rudd",41,4201,4,"2019-10-21","2015-10-19","Liberal","Liberal","Northumberland--Peterborough South","ON","northumberland-peterborough-south","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8871,35066,"patricia-davidson",41,4427,4,NA,"2015-10-19","Liberal","Liberal","Ottawa West--Nepean","ON","ottawa-west-nepean","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8886,35072,"patricia-davidson",40,4113,1,"2015-10-19","2011-05-02","Conservative","CPC","Pickering--Scarborough East","ON","pickering-scarborough-east","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
8896,35075,"claude-debellefeuille",40,4085,1,"2015-10-19","2011-05-02","Conservative","CPC","Richmond Hill","ON","richmond-hill","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8904,35079,"bryan-hayes",40,4087,1,"2015-10-19","2011-05-02","Conservative","CPC","Sault Ste. Marie","ON","sault-ste-marie","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8915,35083,"dean-del-mastro",40,4115,2,"2015-10-19","2011-05-02","NDP","NDP","Scarborough--Rouge River","ON","scarborough-rouge-river","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
8918,35085,"dean-del-mastro",40,4117,1,"2019-10-21","2011-05-02","Conservative","CPC","Simcoe--Grey","ON","simcoe-grey","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8956,35101,"paul-dewar",42,4524,4,NA,"2019-10-21","Liberal","Liberal","Windsor--Tecumseh","ON","windsor-tecumseh","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8959,35103,"sukh-dhaliwal",40,4089,1,"2015-10-19","2011-05-02","Conservative","CPC","York Centre","ON","york-centre","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8975,46005,"lawrence-toet",40,4091,1,"2015-10-19","2011-05-02","Conservative","CPC","Elmwood--Transcona","MB","elmwood-transcona","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
8997,46014,"rick-dykstra",40,4092,1,"2015-10-19","2011-05-02","Conservative","CPC","Winnipeg South Centre","MB","winnipeg-south-centre","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
9042,48003,"ed-fast",40,4118,1,"2015-10-19","2011-05-02","Conservative","CPC","Calgary Centre-North","AB","calgary-centre-north","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
9042,48005,"ed-fast",41,4385,1,NA,"2015-10-19","Conservative","CPC","Calgary Nose Hill","AB","calgary-nose-hill","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
9087,48019,"carole-freeman",40,4122,1,"2015-10-19","2011-05-02","Conservative","CPC","Lethbridge","AB","lethbridge","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
9087,70328,"royal-galipeau",41,4279,1,"2016-03-23","2015-10-19","Conservative","CPC","Medicine Hat--Cardston--Warner","AB","medicine-hat-cardston-warner","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
9130,59005,"mark-strahl",40,4101,1,"2015-10-19","2011-05-02","Conservative","CPC","Chilliwack--Fraser Canyon","BC","chilliwack-fraser-canyon","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
9130,70363,"mark-strahl",41,4359,1,NA,"2015-10-19","Conservative","CPC","Chilliwack--Hope","BC","chilliwack-hope","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
9132,70351,"laurie-hawn",42,4535,1,NA,"2019-10-21","Conservative","CPC","South Surrey--White Rock","BC","south-surrey-white-rock","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
9132,59006,"luc-harvey",40,4102,1,"2015-10-19","2011-05-02","Conservative","CPC","Delta--Richmond East","BC","delta-richmond-east","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
9152,59012,"michael-ignatieff",40,4104,1,"2015-10-19","2011-05-02","Conservative","CPC","Kootenay--Columbia","BC","kootenay-columbia","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
9166,59016,"tina-keeper",40,4105,2,"2015-10-19","2011-05-02","NDP","NDP","Newton--North Delta","BC","newton-north-delta","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
9171,70348,"jean-yves-laforest",43,4628,4,NA,"2021-09-20","Liberal","Liberal","Vancouver Granville","BC","vancouver-granville","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
9172,59020,"mike-lake",40,4106,1,"2015-10-19","2011-05-02","Conservative","CPC","Okanagan--Coquihalla","BC","okanagan-coquihalla","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
9172,70362,"mike-lake",41,4309,1,NA,"2015-10-19","Conservative","CPC","Central Okanagan--Similkameen--Nicola","BC","central-okanagan-similkameen-nicola","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
9183,70325,"marcel-lussier",41,4276,1,NA,"2015-10-19","Conservative","CPC","Prince George--Peace River--Northern Rockies","BC","prince-george-peace-river-northern-rockies","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
9183,59022,"pierre-lemieux",40,4107,1,"2015-10-19","2011-05-02","Conservative","CPC","Prince George--Peace River","BC","prince-george-peace-river","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
9187,59024,"elizabeth-may",40,4108,9,NA,"2011-05-02","Green Party","Green","Saanich--Gulf Islands","BC","saanich-gulf-islands","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
9199,59028,"fabian-manning",40,4109,2,"2015-10-19","2011-05-02","NDP","NDP","Surrey North","BC","surrey-north","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
9227,60001,"wayne-marston",40,4099,1,"2015-10-19","2011-05-02","Conservative","CPC","Yukon","YT","yukon","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
9240,35094,"irene-mathyssen",41,4150,2,"2015-10-19","2012-03-20","NDP","NDP","Toronto--Danforth","ON","toronto-danforth","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
9243,35014,"colin-mayes",41,4154,1,NA,"2012-12-10","Conservative","CPC","Durham","ON","durham","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
9244,48006,"maria-mourani",41,4153,1,"2015-10-19","2012-12-10","Conservative","CPC","Calgary Centre","AB","calgary-centre","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
9253,59035,"maria-mourani",41,4152,2,"2019-10-21","2012-12-10","NDP","NDP","Victoria","BC","victoria","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
9255,10004,"yvonne-jones",41,4156,4,NA,"2013-06-04","Liberal","Liberal","Labrador","NL","labrador","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
9258,46001,"richard-nadeau",41,4161,1,NA,"2013-11-27","Conservative","CPC","Brandon--Souris","MB","brandon-souris","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
9263,46008,"peggy-nash",41,4162,1,NA,"2013-11-27","Conservative","CPC","Provencher","MB","provencher","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
9265,35093,"peggy-nash",41,4163,4,"2015-10-19","2013-11-27","Liberal","Liberal","Toronto Centre","ON","toronto-centre","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
9265,70310,"rick-norlock",41,4261,4,NA,"2015-10-19","Liberal","Liberal","University--Rosedale","ON","university-rosedale","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
9271,24009,"christian-ouellet",41,4164,4,NA,"2013-11-27","Liberal","Liberal","Bourassa","QC","bourassa","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
9276,48001,"daniel-petit",41,4172,1,"2015-10-19","2014-06-30","Conservative","CPC","Fort McMurray--Athabasca","AB","fort-mcmurray-athabasca","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
9276,70323,"daniel-petit",41,4274,1,"2021-09-20","2015-10-19","Conservative","CPC","Fort McMurray--Cold Lake","AB","fort-mcmurray-cold-lake","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
9281,48020,"penny-priddy",41,4171,1,"2015-10-19","2014-06-30","Conservative","CPC","Macleod","AB","macleod","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
9281,70373,"denise-savoie",41,4377,1,NA,"2015-10-19","Conservative","CPC","Foothills","AB","foothills","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
9285,35080,"bev-shipley",41,4170,4,"2017-09-14","2014-06-30","Liberal","Liberal","Scarborough--Agincourt","ON","scarborough-agincourt","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
9289,35095,"bruce-stanton",41,4169,4,"2015-10-19","2014-06-30","Liberal","Liberal","Trinity--Spadina","ON","trinity-spadina","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
9289,70332,"thierry-st-cyr",41,4283,4,"2021-09-20","2015-10-19","Liberal","Liberal","Spadina--Fort York","ON","spadina-fort-york","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
9294,48028,"brian-storseth",41,4180,1,"2019-10-21","2014-11-17","Conservative","CPC","Yellowhead","AB","yellowhead","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
9299,35099,"david-sweet",41,4179,1,"2015-10-19","2014-11-17","Conservative","CPC","Whitby--Oshawa","ON","whitby-oshawa","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
9300,70392,"garth-turner",42,4490,5,"2019-10-21","2019-03-20","Independent","Independent","Whitby","ON","whitby","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
9300,70392,"garth-turner",41,4405,4,"2019-03-19","2015-10-19","Liberal","Liberal","Whitby","ON","whitby","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
9306,70291,"garth-turner",41,4246,4,"2019-10-21","2015-10-19","Liberal","Liberal","Pitt Meadows--Maple Ridge","BC","pitt-meadows-maple-ridge","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
